id,uses_spaces,uses_recipes,uses_home,has_extension,has_app,avg_ctr,avg_num_queries
4526,False,False,False,False,False,0.8208389128798906,16.756218131972823
4527,False,False,True,True,True,0.6409390047317086,19.363137955654523
4528,False,False,False,False,False,0.7337843826001216,14.534708215649633
4529,False,False,False,True,True,0.21351512818854035,13.435297011685602
4530,False,False,False,False,True,0.4761862534053588,5.354950177977695
4531,False,False,False,False,True,0.82722026009229,4.987416446638362
4532,False,False,False,True,True,0.9869069620533946,18.855123378625343
4534,False,False,False,False,False,0.4275156700750541,19.966692590337164
4535,False,False,False,False,False,0.695154521478305,6.467877836640877
4536,False,False,True,False,False,0.11392449270226312,10.470559483697965
4537,False,False,False,True,False,0.16023654814167299,21.958042708366676
4538,False,True,False,False,False,0.077786257261108,4.108567128373737
4539,True,False,False,False,False,0.8931041775853228,9.619613434512136
4540,False,False,True,True,True,0.5893072451541252,7.911475267162551
4541,False,False,False,False,False,0.5016464541402711,2.1759113753736563
4542,False,False,True,False,False,0.7904406669957886,4.400637167095927
4543,False,False,False,False,True,0.2568802906195584,20.16603959968335
4544,False,False,False,True,True,0.00155917027350283,14.199392010618972
4545,False,False,False,True,True,0.9200852870352204,13.328286499582958
4546,False,False,False,True,True,0.6275482728701838,4.5620293639693426
4547,False,True,True,True,True,0.8972869378843426,12.766049547781078
4548,False,False,False,False,False,0.2973741615669272,16.241520891720015
4549,False,True,False,False,False,0.47830183779686963,18.00703592963749
4550,True,False,False,False,True,0.43038635320348717,11.669840463310788
4551,False,False,False,False,True,0.7515315381650254,14.64557042272135
4552,False,True,True,True,True,0.4402928875016594,10.904596613445126
4553,False,False,True,False,False,0.1453570327824555,9.166651453147335
4554,False,False,False,False,False,0.7360814762995271,6.020645326108429
4555,True,False,True,False,False,0.3317213433623657,11.65655575178597
4556,True,False,False,False,False,0.7218150017592289,11.571476716727092
4557,False,False,False,False,False,0.33820501034842154,16.525682238324997
4558,False,False,False,False,False,0.03334240717210757,9.750487556572995
4559,False,False,False,True,True,0.09984825937095942,14.784163654335483
4560,False,False,False,True,True,0.10776555326231296,9.650687197178051
4561,False,True,False,True,True,0.48748958403048226,6.095940868249981
4562,True,False,True,False,True,0.8980522349422148,14.322757161980851
4563,False,False,False,True,True,0.49302882546754345,5.7513856644572385
4564,True,False,False,True,True,0.02336451126615935,16.51323047709215
4565,False,False,False,True,True,0.1880684592819143,7.094694311993184
4566,False,True,False,False,False,0.856844913799708,13.894611434971056
4567,True,False,True,False,False,0.22895858949280157,13.104162691722026
4569,False,True,True,True,True,0.24459247409639318,6.6285519509599045
4570,False,False,False,True,True,0.8259342106752828,19.684908333395143
4571,False,False,False,True,False,0.3220909260366407,15.881618114692971
4572,True,False,False,False,False,0.010859499375630133,17.824949869866984
4573,True,True,True,False,True,0.5322519377546691,14.921189454421498
4575,False,False,False,False,False,0.1651949222942115,13.563211386716699
4576,False,True,False,False,False,0.9981677119060681,13.28458614173396
4577,False,False,False,False,False,0.5948790535643619,12.408861914617237
4578,False,False,False,False,False,0.6026346141088392,5.860317983045356
4579,False,False,False,False,False,0.6051158723233492,15.529153627077136
4580,False,False,False,True,True,0.8918062796472219,19.591929346083347
4581,False,True,False,False,False,0.8105024412078567,7.276862619309242
4582,False,False,False,True,True,0.340840495920523,19.39085488396319
4583,False,True,False,True,True,0.8844477537672201,18.133373389435484
4584,False,True,False,True,True,0.4664038671826247,7.806024868916184
4585,False,True,False,False,True,0.6755959085513966,6.8826706438633565
4586,False,False,False,True,True,0.6059667555936309,10.602822512371562
4587,True,True,True,False,True,0.11174671129323432,14.876762021644499
4588,False,False,False,True,True,0.33725668298932265,20.582500833693725
4589,False,False,True,False,False,0.22149794885163276,9.768928618670316
4590,False,False,False,True,True,0.39031272256962246,15.856325270693832
4591,False,False,False,False,False,0.3945033093881676,18.61815109209279
4592,False,False,False,False,True,0.6772525398451755,8.179944158709624
4593,False,False,False,False,True,0.05663743818688616,20.3854324114129
4595,False,True,False,False,False,0.227053896640925,12.33564329209571
4596,False,False,True,True,True,0.5693063075537379,3.566431570600908
4598,False,False,True,True,True,0.8752841436914937,21.984089780783776
4599,False,False,True,False,False,0.6335485105498179,18.89225477870315
4600,True,False,False,True,True,0.0954787140161164,8.869031057119306
4601,False,False,False,True,True,0.06134201474223966,4.49406775883849
4602,False,False,False,False,True,0.9862731933229487,10.070278117694755
4603,False,True,False,False,False,0.7606170711577822,4.25151369711792
4604,False,False,False,False,False,0.07551812026195759,14.842665091794817
4606,False,True,False,False,False,0.8330079839978368,3.207401810489497
4607,False,False,True,True,True,0.8903765819863738,2.3171627929506515
4608,False,False,True,False,False,0.6967210441685847,2.10291574457447
4610,False,False,False,True,True,0.22128059716889315,16.913117348915698
4611,True,False,False,False,True,0.5515335233763419,21.556015401559474
4613,False,False,False,False,False,0.20435623921200707,7.319856629840198
4614,False,False,False,True,True,0.7004901708957754,4.98050625620516
4615,False,False,False,False,False,0.4999122977748397,6.994868515349999
4616,True,False,False,True,True,0.9700872438330632,3.3649684522518646
4617,False,False,False,False,False,0.7803732248847692,5.636023545773897
4618,False,True,False,True,True,0.9148207435796568,3.2566806442370115
4619,False,False,False,True,True,0.25808552310725075,7.067390082602403
4621,True,False,False,True,True,0.42218568043173854,18.588728746811505
4623,False,False,False,False,False,0.7404828344112442,6.580923297016481
4624,False,False,True,False,True,0.051265089835081046,7.864385861407142
4625,False,False,False,False,False,0.2721992379092141,15.819152440273161
4626,False,False,True,True,True,0.3541315621863719,9.879375090162085
4627,True,False,False,True,False,0.41345620307917563,9.5770945111546
4628,True,False,False,True,True,0.32116417006803,20.459679215874353
4629,False,True,True,False,False,0.2663067125376184,8.84081120855744
4631,True,False,False,True,False,0.8308616226437773,15.91642723714358
4632,True,False,False,False,False,0.6341916267358836,9.611378628259732
4633,True,False,True,False,False,0.7590246907529815,18.363690201645984
4635,False,False,False,True,False,0.5038452060962624,11.284067055123089
4636,False,True,False,True,True,0.8253225077839361,16.689397801641135
4638,False,False,False,False,False,0.23996514152251802,8.397313470223981
4639,False,False,False,False,False,0.2481392220421782,3.477407009376539
4641,False,True,False,False,False,0.730828102637167,13.623100833985141
4642,False,True,True,True,True,0.4351794445138104,6.9998307974219625
4643,False,False,False,False,False,0.8647131863596985,14.346940384174601
4645,False,False,True,True,True,0.8907655035854372,12.47444114003908
4648,False,False,True,True,True,0.12965545540379197,7.500618239481914
4649,False,False,False,False,False,0.5555763991542536,17.927074704712318
4650,False,True,False,True,True,0.12346215927714554,10.73976364128385
4651,False,False,False,False,False,0.12550836369139617,19.051141463279237
4652,True,False,False,True,True,0.7377938752433617,3.936001954166806
4654,False,False,False,False,False,0.3278200663907358,17.36192448382944
4655,False,False,False,False,False,0.7067799864841877,20.004962254310076
4656,False,False,False,True,False,0.5596401245517525,15.370186048468625
4657,False,False,True,False,True,0.08442246871608416,7.605747917834519
4658,False,False,False,True,True,0.5150587686706171,21.080598827945646
4659,False,False,False,False,False,0.6862695373978864,13.227353125089301
4660,False,False,False,False,False,0.6560436905507023,19.0329464403639
4661,False,True,False,True,True,0.6910882704265988,4.578573509619815
4663,False,True,False,False,False,0.46654754965472256,13.043225046058552
4665,False,True,False,False,False,0.9634754724953187,17.625402762528562
4666,False,False,False,False,False,0.39569863454503373,9.273081056385589
4667,False,False,False,False,True,0.5825581994194099,2.3330104532428124
4668,False,False,False,False,False,0.5594959211140342,17.918448364036934
4669,True,False,True,False,False,0.08958233788024528,8.005329440846243
4670,False,False,False,False,False,0.5942794615421849,11.974610343013538
4671,False,False,True,True,False,0.526410301404801,15.333583215008002
4674,True,False,True,True,True,0.24231643899099342,19.682628017486373
4676,False,False,False,False,False,0.2932313836455174,4.040947278476645
4677,False,False,False,True,True,0.2556582490824322,2.6711167337650092
4679,False,False,True,True,True,0.24197037325692627,15.852771631789903
4680,True,True,False,False,False,0.0940062287375748,10.937679383014194
4683,False,False,False,False,False,0.6457844066719611,20.603233722768728
4684,False,False,False,True,False,0.24523134926804024,8.354007033772945
4685,True,False,False,False,False,0.7392834021111868,21.193064994602068
4686,False,False,False,True,True,0.28587175670536,16.047455927441856
4687,True,False,False,False,False,0.5215343995036931,18.669143431066832
4689,False,False,False,True,True,0.6830229195609605,20.95620359221326
4690,False,False,False,False,False,0.5026507113012362,2.8972423247905037
4691,True,False,False,False,False,0.029304673245657886,5.583861426683905
4692,False,False,False,False,False,0.9045583878532419,6.554615097058832
4693,False,False,False,False,False,0.9388597603688698,5.857642163469254
4695,True,False,False,False,True,0.927631982747837,12.543889707703482
4696,False,False,False,True,True,0.00888663397973044,7.311074556777642
4697,False,False,False,True,True,0.11501490382333845,15.621087683505742
4698,True,False,False,True,True,0.47128990725720354,16.321066195793918
4699,False,False,False,True,True,0.7517976104802981,9.531682074450467
4701,False,False,False,False,False,0.023481983908498316,19.90257317911772
4703,False,False,False,False,False,0.27655722700652796,3.209490158214641
4705,False,False,False,False,False,0.43523384506316176,6.998570420237877
4706,False,False,False,False,True,0.3187547462913053,2.9777620291487388
4707,True,False,True,False,False,0.24675322105801867,14.709134544692883
4708,False,False,False,True,True,0.5489911924619364,2.0431409254452597
4709,True,False,False,True,True,0.7819089961811179,19.115207599593777
4710,False,False,False,False,False,0.36592186759124745,15.562729854434377
4711,True,False,False,False,False,0.8656318908459405,16.305622727400632
4712,False,False,False,False,False,0.9022000015440402,19.75192127035929
4713,True,False,False,True,True,0.7866894658663277,15.90713625532326
4714,True,False,False,False,False,0.9363693445173964,4.771194118746343
4715,False,False,False,True,True,0.45262140065635637,4.956303315413882
4716,False,False,True,True,True,0.6902901452071072,6.440868128889033
4718,False,False,False,False,False,0.6035308733695925,17.246870704507465
4719,True,False,False,False,False,0.4069976599879753,15.71775443078485
4720,False,False,False,False,False,0.1703080764325714,3.7117956099498177
4721,False,True,False,False,False,0.6260052853823067,15.39532407485619
4722,False,False,False,False,False,0.052758972393974424,16.512062573780305
4723,True,False,True,True,True,0.891608668107096,14.844771925682972
4724,False,False,False,True,True,0.39808472902439085,14.220872135123848
4725,False,False,True,True,True,0.6677350848911058,2.211934500763269
4726,True,False,False,False,True,0.8120663282918787,13.499256051809875
4727,False,False,False,True,True,0.43701804021326496,15.563663552408372
4728,False,False,False,False,False,0.4922219517513574,3.0589192772644185
4729,False,False,True,True,True,0.4058806078300251,20.9605306687514
4731,False,False,False,True,True,0.7121900202041782,19.890354952391682
4732,False,False,False,False,False,0.23197255397177063,15.224286925500216
4733,False,False,True,False,False,0.4452154580790635,3.8618479881472294
4735,False,False,False,False,True,0.5218031668583618,20.11994457875055
4736,True,False,False,True,True,0.8307909051188833,15.35227425001051
4738,False,False,False,False,False,0.5848668926517195,7.319434631625823
4739,False,False,False,False,True,0.579568478543471,9.523364433956587
4740,True,False,False,False,False,0.6279828148882441,17.905474364194234
4743,False,False,False,True,False,0.995278247806887,13.23615832534288
4744,True,False,False,False,False,0.9706724226715086,19.785155166674436
4745,True,False,False,False,False,0.6948190007122067,21.89783074292924
4748,False,False,True,True,True,0.7622824548219174,16.78320228189318
4749,True,False,False,True,True,0.0844501278416292,17.758811263788516
4750,False,False,False,False,True,0.6093723784673247,11.378766701288901
4751,False,False,False,True,False,0.09109567572174726,4.590617622607068
4752,False,False,True,True,False,0.010491174800282499,3.3863349780640988
4753,False,True,False,False,False,0.10926088384791588,15.1732127919937
4754,False,True,True,True,True,0.14801833094514982,2.9780820917187016
4755,False,False,False,True,True,0.42827265171472306,19.47525096838501
4756,False,True,False,False,False,0.49933327232907765,8.548843264959173
4757,False,False,False,False,False,0.15735700729469715,4.566651805971318
4758,True,False,False,True,True,0.969525687003599,12.598138639852392
4760,False,False,False,True,True,0.319253643726502,2.628055201812334
4761,True,False,False,False,False,0.009489039787173414,16.875961870624472
4762,True,False,False,True,True,0.22216006575947211,13.594629931776758
4763,True,False,False,False,False,0.28522897758928156,16.124888716994384
4764,True,False,False,False,False,0.26406587232278544,6.735448793851629
4765,True,False,True,True,True,0.6891219025729389,20.885921304452232
4766,True,False,False,False,True,0.9285794211420695,5.555099522024802
4767,True,True,True,False,False,0.06787198463746236,15.75520378718406
4768,False,False,False,False,False,0.8224904058607316,17.22371967685747
4770,False,True,False,False,False,0.889247948821363,3.347288902179704
4771,False,False,False,False,False,0.41306100623468855,10.221270864214354
4776,False,False,False,False,False,0.6086832372213953,16.611435325110392
4779,False,True,False,True,True,0.04471191941927988,8.18202069949642
4780,True,False,True,True,False,0.8172525768059051,14.02940325555092
4782,True,False,False,True,True,0.1457232581831851,16.18856900643158
4784,False,False,False,True,True,0.6855573379506792,21.243469555914515
4785,False,False,False,True,True,0.6727041254844028,19.593128591687716
4786,False,False,True,False,False,0.7347175378012746,8.028716799959808
4787,False,False,False,True,True,0.48652613880262596,17.51583293095444
4788,False,False,False,False,False,0.36168936823067577,20.871811550394778
4790,False,False,True,True,False,0.16673606250381978,21.311828566581184
4791,False,False,False,False,True,0.9087299792375532,20.066816536185094
4792,False,False,False,False,True,0.872064278635219,9.75564802800443
4793,True,True,False,False,False,0.14693405433860773,18.28940633010015
4795,False,True,False,True,True,0.8157884976042619,17.266109394061573
4796,False,False,False,False,False,0.9794054629068122,10.920499460312897
4798,False,False,True,False,True,0.9524483393528413,8.196354312421148
4800,True,False,False,True,True,0.6022755211882748,14.824814794106596
4801,False,False,False,True,False,0.462502092147574,4.2764380128264206
4802,False,False,True,False,False,0.36591223243901383,8.687768735389625
4803,True,False,False,True,True,0.9924052319313088,11.376864515842495
4804,True,False,True,False,True,0.6067382456488695,9.951192928565732
4805,False,False,False,True,True,0.6760291063278305,16.477727722126538
4806,False,True,False,False,False,0.5210564717721755,7.048224195971045
4808,True,True,False,True,True,0.049494985145461134,10.191702005530983
4809,True,True,False,False,False,0.025306004585999742,14.612829166816157
4811,False,True,True,False,True,0.3923267927338958,21.528017028845294
4812,False,False,False,False,False,0.3843977050905243,11.049023068685756
4813,False,False,False,False,False,0.35853666890823443,2.4456835438375983
4815,False,False,False,False,False,0.773428921869649,20.01245771144664
4817,False,False,True,False,False,0.08689937172683715,10.193153363715695
4818,False,False,False,False,True,0.032738295812239526,2.6013764472807304
4819,True,False,False,False,False,0.8916218253661893,8.582384989603344
4820,False,False,False,True,True,0.43576622819796873,18.12397409049251
4821,False,False,False,False,False,0.4421329182522311,18.338175097006584
4823,True,False,False,False,False,0.10386507534158218,14.842518353485847
4826,False,False,False,True,True,0.6961377577302533,21.197054112296687
4827,False,False,False,True,False,0.4879856143520124,11.07422384159849
4829,True,False,False,False,False,0.7928051736022151,18.86269196580364
4830,False,False,False,False,False,0.029425081771470518,8.796033172303035
4831,False,False,False,False,False,0.810616151003324,17.08173143673318
4833,False,False,True,False,False,0.39713955885633334,14.888956970839542
4834,False,False,False,False,True,0.26454925264915796,2.929000423890629
4835,True,False,False,False,True,0.22815385106735642,18.562141668592666
4836,False,False,False,True,True,0.21530654082916512,19.928005560462218
4837,True,False,True,False,False,0.6285986711601439,16.6211260393331
4838,False,False,False,False,False,0.5688114367586284,4.976681967777768
4839,False,False,False,False,False,0.5015261580275091,11.315440705145761
4840,True,False,True,True,True,0.20508366108244436,2.058868751664989
4841,False,False,False,False,False,0.510653833225523,11.361242053035157
4842,False,False,False,True,True,0.2262320686757392,21.227891731647546
4843,False,False,False,True,True,0.9342958711295917,3.7356351024737116
4844,False,False,True,True,True,0.054807596580779494,5.102537468766721
4845,False,False,False,True,True,0.560409624483986,4.838825382806731
4846,False,False,True,True,True,0.26981394232599376,17.12203148453711
4847,False,False,True,False,False,0.7501938493812217,15.783210982507887
4848,True,False,True,False,True,0.7244657068082427,6.836668748522673
4849,True,False,False,False,True,0.6263774026059487,13.226900693392219
4850,False,False,False,True,True,0.8602059840099124,8.294836605470543
4851,True,False,False,True,True,0.597222960833556,17.927425558670876
4852,False,False,False,False,False,0.5706998347082332,13.963266136733733
4853,True,True,False,True,True,0.9871805971546631,6.798060943965896
4854,False,False,False,False,False,0.4096994518844781,18.000603739296174
4856,True,False,False,False,False,0.8290617513917246,14.774656687370026
4857,False,False,True,True,False,0.0173900251378466,18.56639607468865
4858,False,False,False,True,True,0.8745718447730175,21.47978992088692
4859,False,False,False,False,True,0.07416368132290274,9.841783607244626
4860,False,False,True,True,True,0.8502985019067174,19.673830527008814
4862,True,False,False,False,False,0.7636591030912094,7.581925904141485
4863,False,False,False,False,False,0.7929069167726742,16.960610035363512
4864,False,False,True,False,False,0.6632892717412996,12.573132676998645
4866,False,False,False,True,True,0.41138948946301446,10.455775877221893
4869,True,False,False,True,True,0.5783212009231553,13.986480629916748
4870,False,False,True,False,False,0.034880304578381094,17.83478272024578
4871,False,False,True,False,False,0.42603502670736937,3.699066725895173
4872,False,False,False,False,True,0.7930343920124858,11.762793722130692
4873,False,False,False,False,False,0.46030602236081675,4.583944440048864
4874,False,False,False,True,False,0.6097134640745903,4.121130534668443
4875,False,False,False,False,False,0.6734510374287618,8.254428123218613
4876,True,True,False,False,False,0.6221164704185026,14.728943275614522
4877,False,False,False,True,True,0.6086506521366417,13.093258057837916
4880,False,False,False,False,True,0.6233858016550622,19.53588086041929
4881,False,False,False,False,False,0.47023229707604175,21.855673635204337
4882,False,False,False,False,False,0.3326980157291106,15.196779255225156
4883,True,False,False,False,False,0.2744332407814819,20.352880669109982
4884,True,False,False,True,True,0.6590753434602223,13.072573771405573
4885,True,False,False,False,False,0.7873154406174891,21.805945817852706
4887,True,False,False,False,False,0.33752591596917103,2.837938638796152
4888,False,False,False,False,False,0.7061126667563106,16.347859109025563
4889,False,False,False,True,True,0.47334840541768075,5.124826527728772
4891,False,False,False,False,False,0.145314293801165,2.3262891997562245
4892,True,False,True,False,False,0.7939487689641304,6.913607678649088
4893,True,False,False,False,True,0.4404197001051936,19.060353153628476
4894,False,False,False,True,True,0.08778276111413164,18.494044250607143
4896,False,False,False,True,True,0.7128321683893369,18.029086806789405
4897,False,False,False,False,False,0.08397489376068068,15.478675204986509
4898,False,False,False,False,True,0.2008256007994047,3.1331972361230713
4899,True,False,False,False,False,0.7778556151382564,2.3961978173752767
4901,True,False,False,True,True,0.14780726135863287,2.1774946768735775
4902,False,False,False,False,True,0.09171962009711665,7.672459510869463
4903,False,False,False,False,False,0.39262032638555366,14.123344462553371
4904,True,False,True,False,False,0.9763488811472752,4.096436341593339
4909,True,False,True,True,False,0.5317098159862117,4.961819405302755
4913,True,False,False,False,False,0.7986964318520138,7.602984804641031
4914,False,False,False,False,False,0.7915661853654061,2.6550716734942785
4915,False,True,True,True,True,0.14334357604728154,4.088558112803128
4916,True,True,False,False,False,0.015356136521305075,16.90773663963405
4918,False,False,False,False,False,0.028219741767849693,10.797175853688772
4919,False,False,False,False,False,0.8854344810403891,4.661397534125078
4920,False,False,False,True,True,0.5828551628851326,21.34312256074317
4921,False,False,False,False,True,0.05077493032174829,3.8849864552497864
4922,False,False,False,True,True,0.41293600625126425,20.159448089827812
4923,True,False,False,True,False,0.27771713516918206,16.633972519073367
4924,False,False,False,False,False,0.7920653391261886,12.202792121151607
4925,True,False,False,False,False,0.23545415002670878,10.509338124561442
4927,False,False,False,False,False,0.9908755486753577,5.605259438899624
4928,True,False,False,True,True,0.6083167171219525,13.385226987493304
4930,True,True,False,False,False,0.9522833133338513,15.709248646853142
4932,False,True,True,True,False,0.06451601883114444,6.615597408602254
4933,False,False,False,False,False,0.5138052216561129,3.6360747191414937
4934,True,False,True,False,True,0.3082010449166015,5.487692054208686
4935,False,False,True,False,False,0.2463880930456961,16.643780369505187
4936,False,False,False,False,False,0.6766631041041838,13.620437617041537
4937,False,True,True,False,False,0.2220608062647289,9.3137215082429
4938,False,False,True,True,True,0.9824016603559405,7.7236080154490265
4939,False,False,True,False,False,0.7649703431237214,4.647189262776859
4940,False,False,True,False,False,0.04653192294461639,3.6788073036545637
4941,True,False,False,True,True,0.9537178760196874,15.590774369632117
4943,True,True,False,True,True,0.28757443536235483,6.77182538023702
4945,False,False,True,False,True,0.9987479826818011,15.286466410166453
4946,False,False,False,False,False,0.7306690731688006,21.73566958758917
4947,False,False,False,True,False,0.9966027701492934,9.35849802494829
4948,False,False,False,False,False,0.04252036622119382,8.036805073533815
4951,False,False,False,False,False,0.3254923297048802,18.714010511423908
4953,True,False,False,False,False,0.12693543141803498,19.219993199847195
4954,True,False,False,True,False,0.9890085396566829,4.262100166804855
4955,False,True,False,True,True,0.13670806936913982,9.980858376646294
4956,True,True,False,True,True,0.33935354925114924,20.0926504699774
4957,False,True,False,False,False,0.2696685003336231,15.097840804823072
4959,False,False,False,False,False,0.6679577335370377,13.31022401387867
4960,False,False,False,False,False,0.9858213629363449,16.298841311196753
4961,True,False,True,False,True,0.08546210419933387,4.3679860186498525
4962,False,True,True,False,False,0.7525808987716888,12.64064248192324
4963,False,True,False,False,False,0.6349610394372857,17.13223718781393
4964,False,False,False,False,True,0.26646030317938185,10.41706587807913
4965,False,False,True,False,True,0.6257897448669092,12.474531228435488
4968,False,False,True,True,False,0.12197362541286771,4.830832003359511
4969,True,False,False,False,False,0.1413322115191027,19.33890486530153
4970,False,False,False,False,False,0.5188491469588915,6.623087922296037
4971,True,False,False,False,False,0.5482506469566429,18.30551951365264
4973,False,False,False,True,True,0.8872755874821084,3.5328306076348253
4975,True,False,True,False,True,0.16270567728535623,7.236189773654116
4976,False,True,False,True,True,0.4001960841482748,17.42638070270951
4977,True,False,True,False,True,0.5292270473250252,5.586687248588243
4979,False,True,True,False,False,0.4612038216790383,3.169442481934546
4980,False,False,False,True,True,0.6266055539682033,12.754501188065674
4981,False,False,True,False,False,0.7406017788925722,18.18799778207815
4982,False,False,False,False,False,0.7463720411932568,11.157605309762527
4983,False,False,False,False,False,0.7666949295222607,21.92562134397365
4984,False,False,True,True,True,0.9096845932300773,7.14993512702522
4985,False,False,False,False,True,0.5271712129522685,4.407506246567996
4986,False,False,False,True,True,0.1545882820996708,3.3589087640566344
4987,False,False,False,True,True,0.7294440742737672,4.80695749217198
4988,True,False,False,False,False,0.09411537655405555,9.49204665412842
4989,False,False,False,True,False,0.34552092651733435,20.385764160634196
4990,False,True,True,True,True,0.32914055122266705,16.0425162391529
4991,True,False,False,True,False,0.05573004183599117,8.577626079454467
4992,False,False,False,False,True,0.391637327181535,20.342591957961215
4993,True,False,False,False,False,0.7975842153426053,19.65292659536729
4994,False,False,False,False,False,0.24276649884070356,4.331927004628427
4995,False,False,False,True,True,0.9104550850286448,11.284035097627545
4997,True,False,False,False,False,0.6869504474111842,2.08335407380597
4998,False,False,False,False,False,0.04403522186536157,20.15391321285562
5000,True,False,True,True,False,0.5105946385402634,13.589702050976085
5001,False,False,False,False,False,0.18253794959601521,16.688553516452004
5002,False,False,False,False,False,0.25361012282161766,6.417417434654998
5003,False,False,False,False,False,0.022649170086441184,12.150270605109949
5004,True,False,False,False,True,0.22790423792667225,16.84165388603367
5005,False,False,False,True,True,0.015229730875601866,4.521574070377022
5006,False,False,False,False,False,0.588377155201665,7.90042828882628
5007,False,False,False,False,False,0.7561956170434377,15.545748896967043
5008,True,False,False,True,True,0.28183247085599716,20.47737442433633
5009,False,True,True,False,False,0.28640997203183893,16.593537946750523
5010,False,False,False,False,False,0.9105451193281348,8.679755682891999
5011,False,False,False,False,False,0.2716258218069628,17.209782439798246
5012,False,False,False,True,True,0.7861291994955432,6.941167064541139
5014,False,False,False,True,False,0.40657516537631644,4.206872743467823
5015,False,False,False,False,False,0.16850796909423527,18.133172606585045
5016,True,False,False,False,False,0.48104727615685816,7.10912828673058
5018,False,False,False,False,False,0.2876463163273991,17.08342264809938
5020,True,False,False,False,False,0.13875353659970457,10.156404011353224
5021,False,False,False,False,False,0.8316062868165613,6.211728893607796
5022,False,True,True,True,True,0.08613085630445316,14.108119862259697
5023,False,False,True,True,True,0.5320607304455097,7.000733455079787
5024,False,False,False,False,False,0.7468555357354205,2.700174044715176
5025,False,True,False,False,False,0.9313297017648153,13.072782041409345
5027,True,False,False,False,True,0.6239955282418322,5.933823361764455
5028,False,True,False,False,False,0.7172304779461663,3.3703142271027113
5029,True,False,False,True,False,0.33728097885680586,11.592410448494597
5030,False,True,False,True,False,0.18288661890424973,12.356849927839871
5031,False,False,False,False,True,0.8004786118156875,10.559745487794011
5032,False,False,False,True,True,0.5599547559551478,12.928485792616957
5033,True,False,False,True,True,0.9070993503050985,18.536585261873235
5034,False,False,False,True,True,0.9741319801277205,13.4135805894794
5035,True,False,False,False,False,0.49351539348384343,20.077025088852686
5036,False,False,False,False,False,0.43751900528341114,16.698355780151424
5038,True,False,True,False,False,0.17416151610784292,11.092456856508038
5040,False,True,False,True,True,0.8855894889091814,21.897610416856693
5041,False,False,False,True,True,0.5911326533659842,11.585405468788665
5043,True,False,False,False,False,0.7356359998619221,13.464798176919206
5045,False,False,False,True,True,0.4274150397420172,21.519062182750226
5046,True,True,True,False,False,0.8936598775529043,9.084524900297266
5047,False,False,True,True,True,0.5406700739823195,15.729078847039656
5048,False,False,False,True,True,0.5961637058832108,3.6072532213703394
5049,False,False,False,False,False,0.7712091384513629,10.568174870274706
5050,True,False,False,False,True,0.9692379780939132,17.36629209756242
5051,True,False,True,True,True,0.3279393810016399,19.85407964750247
5054,False,False,False,False,False,0.8357503867272332,9.73252367432169
5056,False,False,False,False,False,0.2517088695646532,12.009609396266878
5057,True,True,False,False,False,0.7571538922688653,3.252365665894848
5060,False,False,False,False,False,0.46093862604959623,7.69891395956021
5062,False,True,True,False,True,0.6086120030261137,19.61895558461755
5063,True,False,False,True,True,0.8479330678115152,18.001260143359975
5064,False,False,False,False,True,0.7526610271023335,10.121571489284808
5065,True,False,False,False,False,0.2696537296374035,15.973665004689991
5066,False,False,False,False,True,0.7348260818943011,4.774721760423519
5067,False,False,False,False,False,0.12545544392317287,15.600449544549651
5068,False,False,False,False,False,0.8258521896360607,16.83129041315601
5069,False,False,True,True,True,0.9425600110115141,19.586657477573368
5070,True,False,False,True,True,0.23889530305761986,17.378291686148813
5073,False,False,False,True,True,0.8282093354187244,15.65949588835823
5076,False,False,True,False,False,0.19110275573681879,5.223489992325133
5078,True,False,True,False,True,0.7431885135905884,9.565337651558334
5079,False,True,False,False,True,0.9224004209642527,12.752904505640453
5081,False,False,True,True,True,0.5107970730575607,19.996265730063424
5082,False,False,False,False,False,0.9740280776119897,6.391521588412235
5083,False,False,True,False,True,0.18014990619990956,20.37305518390898
5084,False,False,False,False,True,0.6310029800360588,17.120409568475285
5085,False,False,False,False,False,0.6607074916861165,3.9438569553547036
5086,False,False,False,False,False,0.1699104260134311,17.339496662566823
5088,False,True,False,False,False,0.7352471262713965,10.963216053985668
5089,False,False,False,True,True,0.7637663613178132,14.217621567260446
5090,False,False,False,False,False,0.202992320528516,10.161521195707442
5091,True,False,False,False,False,0.8660991928058146,14.07446629389379
5092,False,False,False,False,True,0.31907165887413746,6.034581648965776
5093,False,False,False,True,True,0.5330190945312082,8.00754745909156
5094,False,False,False,False,True,0.6812606897594967,21.68986156772287
5096,False,False,False,False,False,0.44538933380891854,18.09957382968596
5098,False,False,False,False,False,0.944831087804531,21.73924098011564
5099,False,False,False,True,True,0.9750063447743881,8.294880717833928
5100,False,False,False,True,True,0.9089932154382527,8.446141723540624
5101,False,False,False,False,True,0.27050713990780395,14.370574056408207
5102,False,False,True,False,False,0.8010946748017277,16.361559285394918
5103,False,False,False,True,True,0.5585060490828592,2.9698192001978323
5104,True,True,False,True,True,0.3319279821808395,9.947346116418132
5105,False,False,True,True,True,0.06064173393138306,7.146952532882887
5106,False,False,True,True,True,0.7404018106565049,19.622700045668516
5107,False,False,False,True,True,0.9230831948688013,21.717613703133512
5108,True,False,False,False,False,0.13899433035804254,5.002945805410906
5109,False,False,False,False,True,0.6197835016961569,8.445294827118047
